%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1651857058385479392,11154,0,,0.311543703079,0.0,0.5,0.0,0.0
1651857058386371372,11155,0,,0.311543703079,0.0,0.5,0.0,0.0
1651857058394195126,11156,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058396555670,11157,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058401541081,11159,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058403845944,11160,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058405389741,11162,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058406586429,11163,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058408709562,11164,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058409177632,11165,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058413262615,11166,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058414833644,11167,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058414889229,11168,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058414913677,11169,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058416924585,11170,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058419526892,11171,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058419962994,11172,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058423248190,11173,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058425550749,11175,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058426700652,11176,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058430401310,11177,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058431314763,11178,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058433730091,11179,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058433846413,11180,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058435534980,11182,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058436170860,11183,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058439128724,11184,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058440201347,11185,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058441001261,11186,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058443408846,11187,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058445979377,11188,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058446415671,11189,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058447103936,11191,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058449689731,11192,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058450397132,11193,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058456112889,11195,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058459036321,11196,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058460258513,11197,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058460974779,11198,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058462670322,11199,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058464889968,11200,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058465992575,11201,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058468032506,11204,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058468914886,11205,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058472311508,11206,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058475349117,11209,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058475832196,11210,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058476475052,11211,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058478535912,11212,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058480131614,11213,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058480602596,11214,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058481734131,11215,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058481858869,11216,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058483080453,11217,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058485975724,11218,0,,0.295269012451,0.0,0.5,0.0,0.0
1651857058486600373,11219,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058487995912,11220,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058490548650,11221,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058491382101,11222,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058491875772,11223,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058492633030,11224,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058493658580,11225,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058495074119,11226,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058498670296,11228,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058499562212,11229,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058500529265,11230,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058501624896,11231,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058503452120,11232,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058503812253,11233,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058505359218,11234,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058507195147,11235,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058508520925,11236,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058510734395,11237,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058511539589,11238,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058512642132,11239,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058513809764,11241,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058519203757,11242,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058520871779,11243,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058522856222,11245,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058523308132,11246,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058525783494,11247,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058528445546,11250,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058530166945,11251,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058530805353,11253,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058531953945,11254,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058533446061,11255,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058534156183,11256,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058537751559,11259,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058538027851,11260,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058539632481,11261,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058540368842,11262,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058541034739,11263,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058542728810,11264,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058546208985,11266,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058546761441,11267,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058547467082,11268,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058548667898,11269,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058551585826,11270,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058552317260,11271,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058553071478,11272,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058555321588,11273,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058559121608,11274,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058563653285,11275,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058566837552,11276,0,,0.288294166327,0.0,0.5,0.0,0.0
1651857058567687323,11277,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058569691990,11279,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058571248459,11280,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058575687623,11282,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058576454065,11283,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058578230249,11285,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058579865823,11286,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058581800218,11287,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058582588324,11288,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058585159975,11289,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058587358917,11290,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058587792586,11291,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058590784755,11292,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058591278938,11293,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058593070354,11294,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058599130979,11298,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058599321862,11299,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058602230477,11300,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058602645683,11301,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058607553589,11302,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058607971899,11303,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058608712133,11304,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058611081605,11305,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058612158387,11306,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058612822812,11307,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058616461037,11308,0,,0.283644258976,0.0,0.5,0.0,0.0
1651857058616814930,11309,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058618540873,11310,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058619525783,11312,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058621411888,11313,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058623233897,11315,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058624644764,11316,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058625553960,11317,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058626779225,11318,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058627197630,11319,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058629852290,11320,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058631114291,11321,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058632258307,11322,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058636146775,11323,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058636192216,11324,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058639634118,11325,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058640763445,11326,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058644586281,11327,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058646800647,11328,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058647488304,11329,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058652172879,11330,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058655306682,11332,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058656783726,11333,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058658333986,11335,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058659974873,11336,0,,0.26736959815,0.0,0.5,0.0,0.0
1651857058661029287,11337,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058666441040,11338,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058667030232,11339,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058668686830,11340,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058670618312,11342,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058671381779,11343,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058671842201,11344,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058676193651,11345,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058676979710,11346,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058678332464,11347,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058681323449,11349,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058681851168,11350,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058682585834,11351,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058683495414,11352,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058685382191,11353,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058687521228,11354,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058687686383,11355,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058690405907,11356,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058692124682,11357,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058692675826,11358,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058693939939,11359,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058696555750,11360,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058697842776,11361,0,,0.265044629574,0.0,0.5,0.0,0.0
1651857058701032803,11362,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058702114737,11363,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058702750266,11364,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058706555789,11366,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058710349248,11367,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058711121643,11368,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058711541680,11369,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058712286683,11370,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058714256917,11371,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058716550740,11372,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058718484494,11373,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058719287769,11374,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058721640601,11375,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058723328784,11377,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058724222012,11378,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058724407070,11379,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058725080807,11380,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058728378996,11381,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058729030012,11382,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058730120619,11383,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058731264859,11384,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058732255816,11385,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058736647619,11386,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058736720548,11387,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058738520253,11389,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058740494423,11390,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058741585222,11391,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058743040442,11392,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058743536352,11393,0,,0.260394722223,0.0,0.5,0.0,0.0
1651857058747187922,11394,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058751630381,11395,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058752171445,11396,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058753436070,11397,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058754680951,11398,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058755830278,11399,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058756272492,11400,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058758279463,11401,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058758929904,11402,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058760154593,11403,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058760733960,11404,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058761714838,11406,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058765986927,11409,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058767197984,11410,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058767524516,11411,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058768100620,11412,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058769893124,11414,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058772029601,11415,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058773022286,11417,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058773783416,11418,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058777045700,11420,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058779932555,11421,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058780585108,11422,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058781451520,11423,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058784110468,11424,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058785701049,11425,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058788566816,11426,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058792781817,11427,0,,0.255744814873,0.0,0.5,0.0,0.0
1651857058792949275,11428,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058797871294,11429,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058801360269,11430,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058802425851,11431,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058803018883,11432,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058805547813,11433,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058809131605,11434,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058810798956,11435,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058811551030,11436,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058813339150,11437,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058814261371,11438,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058815705902,11439,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058819587811,11440,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058819625379,11441,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058820622769,11442,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058821673407,11443,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058822606443,11444,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058824902602,11445,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058825694581,11446,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058826276125,11447,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058827685872,11448,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058829553513,11449,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058832255790,11450,0,,0.246445015073,0.0,0.5,0.0,0.0
1651857058836501031,11453,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058839390862,11455,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058842689850,11456,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058843986060,11457,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058844930553,11458,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058848364039,11459,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058848867374,11460,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058851046987,11462,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058851716340,11463,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058856170672,11465,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058856939195,11467,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058858129835,11468,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058862058560,11469,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058862263650,11470,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058862577191,11471,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058865054568,11472,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058866238616,11473,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058869404675,11476,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058869779304,11477,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058873975489,11479,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058876479170,11482,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058876933768,11483,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058877894613,11484,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058878328123,11485,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058878856258,11486,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058879882192,11487,0,,0.251094907522,0.0,0.5,0.0,0.0
1651857058888851913,11490,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058891250378,11491,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058891679087,11492,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058892014772,11493,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058893076162,11494,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058893859405,11495,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058896255117,11496,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058897748769,11497,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058898586605,11498,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058899325207,11499,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058902958728,11500,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058903109770,11501,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058903944789,11502,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058904545853,11503,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058905562859,11504,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058907570822,11505,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058912610698,11507,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058914127870,11508,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058914596709,11509,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058917579821,11510,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058918262326,11511,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058919936973,11513,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058920152592,11514,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058920803544,11515,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058922392430,11516,0,,0.290619105101,0.0,0.5,0.0,0.0
1651857058924074309,11517,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058928511649,11519,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058928887878,11520,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058930339257,11521,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058930926177,11522,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058933954218,11523,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058936350762,11527,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058936888530,11528,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058938507399,11529,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058943404745,11530,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058945510662,11531,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058946015629,11532,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058947088763,11533,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058949088278,11534,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058950970096,11535,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058951684665,11536,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058952207968,11537,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058953157069,11538,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058955665455,11539,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058958804793,11540,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058959587460,11541,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058963032690,11542,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058963352471,11543,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058964353092,11544,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058965813432,11545,0,,0.304568827152,0.0,0.5,0.0,0.0
1651857058968112855,11546,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058968617630,11547,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058969035843,11548,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058969720557,11549,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058970239252,11550,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058971152640,11551,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058973623681,11552,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058975395097,11553,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058977910011,11554,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058978829928,11555,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058979321198,11556,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058979679603,11557,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058980225594,11558,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058981144679,11559,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058983323908,11560,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058987579646,11561,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058988263303,11562,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058989032721,11563,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058989807708,11564,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058990560582,11565,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058992723491,11566,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058998132332,11567,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857058999656705,11568,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059002282980,11569,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059003996475,11570,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059006649407,11571,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059007065061,11572,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059008495928,11573,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059009745833,11574,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059010651157,11575,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059011561057,11576,0,,0.299918919802,0.0,0.5,0.0,0.0
1651857059013597277,11577,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059014264262,11578,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059016168800,11579,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059016972362,11580,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059019316650,11581,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059022774393,11583,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059023733606,11584,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059024214060,11585,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059024720115,11586,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059025543710,11587,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059027654171,11588,0,,0.297593981028,0.0,0.5,0.0,0.0
1651857059029384978,11589,0,,0.297593981028,0.0,0.5,0.0,0.0
